origin_label,dest_label,path_distance,path_node_ids
gate_FG2089,gate_169,230.10424275019838,9|4|5|6|7|48
gate_FG2089,gate_166A,278.9609064034994,9|4|5|6|7|47|45|43|39|38
gate_FG2089,gate_166B,279.1778250514345,9|4|5|6|7|47|45|43|39|41|40
gate_FG2089,gate_167,272.65132278412625,9|4|5|6|7|47|45|43|39|41|37|36
gate_FG2089,gate_165,353.1492228045799,9|4|5|6|7|47|45|43|39|41|37|35|33|31|30
gate_FG2089,gate_164A,368.3343566965086,9|4|5|6|7|47|45|43|39|41|37|35|33|31|29|28
gate_FG2089,gate_164B,369.2728523587428,9|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|26
gate_FG2089,gate_163,381.59725180593745,9|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|22
gate_FG2089,gate_162,400.48033062617293,9|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FG2089,gate_161,418.1975620605425,9|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FG2089,gate_160,441.67214625712444,9|4|5|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FG2089,gate_FE2097,303.36345227339655,9|4|5|6|7|47|45|43|39|41|37|35|33|32
gate_FG2089,gate_FE2095,294.44374363972105,9|4|5|6|7|47|45|43|39|41|37|35|34
gate_FG2089,gate_FF2025,217.57871082189914,9|4|5|6|7|47|45|43|42
gate_FG2089,gate_FF2031,211.3937349748664,9|4|5|6|7|47|45|44
gate_FG2089,gate_FG2057,313.1491171118186,9|4|5|6|57|77|80|81|85|64|86
gate_FG2089,gate_FG2043,146.00610396518755,9|4|5|6|57|77
gate_FG2089,gate_FG2037,104.07772425307631,9|4|5|11|12
gate_FG2089,gate_FG2085,22.447843515343923,9|4|8
gate_FG2089,gate_FG2041,151.44960726374993,9|4|5|6|57|78
gate_FG2089,gate_FG2035,100.46012440127015,9|4|5|11|10
gate_FG2089,gate_FG2055,306.58337675243956,9|4|5|6|57|77|80|81|85|84
gate_FG2055,gate_171,405.5753563476511,84|85|81|80|77|57|6|5|11|14|13|54
gate_FG2055,gate_172,394.83623028008407,84|85|81|80|77|57|6|5|4|3|2|90|89|91
gate_FG2055,gate_173,384.586512848187,84|85|81|80|77|57|6|5|4|3|2|1|0
gate_FG2055,gate_174,420.16672051621515,84|85|81|80|77|57|6|5|4|8|58|76|75|74
gate_FG2055,gate_175,425.91643190494915,84|85|81|80|77|57|6|5|4|8|58|76|73|72
gate_FG2055,gate_176,264.53473256364134,84|85|81|80|77|57|51|50|52|55
gate_FG2055,gate_177,286.86414665169065,84|85|81|80|77|57|51|50|49|56
gate_FG2055,gate_178,261.7184948175194,84|85|81|80|70|69|68|71|88
gate_FG2055,gate_179,281.987544785029,84|85|81|80|70|69|68|67|66|87
gate_FG2055,gate_180,136.98719306239502,84|85|64|63|62|65|82
gate_FG2055,gate_181,119.28204795406766,84|85|64|63|62|61|60|83
gate_FG2055,gate_170,387.8651537658127,84|85|81|80|77|57|6|5|11|14|15|16|53
gate_FG2055,gate_168,386.0782679312284,84|85|81|80|77|57|6|7|47|46
gate_FG2055,gate_169,379.7887677199543,84|85|81|80|77|57|6|7|48
gate_FG2055,gate_166A,428.6454313732553,84|85|81|80|77|57|6|7|47|45|43|39|38
gate_FG2055,gate_166B,428.8623500211905,84|85|81|80|77|57|6|7|47|45|43|39|41|40
gate_FG2055,gate_167,422.3358477538822,84|85|81|80|77|57|6|7|47|45|43|39|41|37|36
gate_FG2055,gate_165,502.8337477743358,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|30
gate_FG2055,gate_164A,518.0188816662645,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|28
gate_FG2055,gate_164B,518.9573773284988,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|26
gate_FG2055,gate_163,531.2817767756933,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|22
gate_FG2055,gate_162,550.1648555959289,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|25
gate_FG2055,gate_161,567.8820870302984,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|17
gate_FG2055,gate_160,591.3566712268803,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|31|29|27|23|24|18|19|20
gate_FG2055,gate_FE2097,453.04797724315245,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|33|32
gate_FG2055,gate_FE2095,444.12826860947695,84|85|81|80|77|57|6|7|47|45|43|39|41|37|35|34
gate_FG2055,gate_FF2025,367.26323579165506,84|85|81|80|77|57|6|7|47|45|43|42
gate_FG2055,gate_FF2031,361.0782599446223,84|85|81|80|77|57|6|7|47|45|44
gate_FG2055,gate_FG2057,39.316221044609314,84|85|64|86
gate_FG2055,gate_FG2043,160.57727278725199,84|85|81|80|77
gate_FG2055,gate_FG2037,337.8910243716716,84|85|81|80|77|57|6|5|11|12
gate_FG2055,gate_FG2085,301.74864545511923,84|85|81|80|77|57|6|5|4|8
gate_FG2055,gate_FG2041,201.146415628969,84|85|81|80|77|57|78
gate_FG2055,gate_FG2035,334.2734245198655,84|85|81|80|77|57|6|5|11|10
gate_FG2055,gate_FG2089,306.5833767524395,84|85|81|80|77|57|6|5|4|9
